"Date","jurisdiction","Cumulative Count","Cumulative Case Rate / 100,000"
2021-08-30,"Weber-Morgan",36402,13231.3
2021-08-31,"Bear River",24981,13185.2
2021-08-31,"Central Utah",10749,12973.4
2021-08-31,"Davis County",45218,12587.4
2021-08-31,"Salt Lake County",170776,14652.4
2021-08-31,"San Juan",2077,13594.7
2021-08-31,"Southeast Utah",4340,10662.6
2021-08-31,"Southwest Utah",34243,13097.2
2021-08-31,"Summit County",6125,14412.1
2021-08-31,"Tooele County",9103,12216.8
2021-08-31,"TriCounty",5814,10219.7
2021-08-31,"Utah County",109779,16861.6
2021-08-31,"Wasatch County",5301,15017
2021-08-31,"Weber-Morgan",36541,13281.8
2021-09-01,"Bear River",25073,13233.7
2021-09-01,"Central Utah",10802,13037.4
2021-09-01,"Davis County",45405,12639.5
2021-09-01,"Salt Lake County",171272,14694.9
2021-09-01,"San Juan",2083,13634
2021-09-01,"Southeast Utah",4373,10743.7
2021-09-01,"Southwest Utah",34397,13156.1
2021-09-01,"Summit County",6130,14423.9
2021-09-01,"Tooele County",9159,12292
2021-09-01,"TriCounty",5880,10335.7
2021-09-01,"Utah County",110166,16921
2021-09-01,"Wasatch County",5313,15051
2021-09-01,"Weber-Morgan",36678,13331.6
2021-09-02,"Bear River",25179,13289.7
2021-09-02,"Central Utah",10890,13143.6
2021-09-02,"Davis County",45576,12687.1
2021-09-02,"Salt Lake County",171740,14735.1
2021-09-02,"San Juan",2090,13679.8
2021-09-02,"Southeast Utah",4406,10824.8
2021-09-02,"Southwest Utah",34565,13220.4
2021-09-02,"Summit County",6148,14466.2
2021-09-02,"Tooele County",9203,12351
2021-09-02,"TriCounty",5923,10411.3
2021-09-02,"Utah County",110485,16970
2021-09-02,"Wasatch County",5335,15113.3
2021-09-02,"Weber-Morgan",36812,13380.3
2021-09-03,"Bear River",25285,13345.6
2021-09-03,"Central Utah",10960,13228.1
2021-09-03,"Davis County",45755,12736.9
2021-09-03,"Salt Lake County",172304,14783.5
2021-09-03,"San Juan",2103,13764.9
2021-09-03,"Southeast Utah",4430,10883.7
2021-09-03,"Southwest Utah",34735,13285.4
2021-09-03,"Summit County",6163,14501.5
2021-09-03,"Tooele County",9259,12426.2
2021-09-03,"TriCounty",5961,10478.1
2021-09-03,"Utah County",110959,17042.8
2021-09-03,"Wasatch County",5352,15161.5
2021-09-03,"Weber-Morgan",36949,13430.1
2021-09-04,"Bear River",25371,13391
2021-09-04,"Central Utah",11002,13278.8
2021-09-04,"Davis County",45916,12781.7
2021-09-04,"Salt Lake County",172715,14818.7
2021-09-04,"San Juan",2107,13791.1
2021-09-04,"Southeast Utah",4455,10945.1
2021-09-04,"Southwest Utah",34833,13322.9
2021-09-04,"Summit County",6173,14525
2021-09-04,"Tooele County",9281,12455.7
2021-09-04,"TriCounty",6008,10560.7
2021-09-04,"Utah County",111132,17069.4
2021-09-04,"Wasatch County",5365,15198.3
2021-09-04,"Weber-Morgan",37039,13462.9
2021-09-05,"Bear River",25447,13431.1
2021-09-05,"Central Utah",11027,13309
2021-09-05,"Davis County",46051,12819.3
2021-09-05,"Salt Lake County",173006,14843.7
2021-09-05,"San Juan",2110,13810.7
2021-09-05,"Southeast Utah",4501,11058.2
2021-09-05,"Southwest Utah",34909,13352
2021-09-05,"Summit County",6175,14529.8
2021-09-05,"Tooele County",9298,12478.5
2021-09-05,"TriCounty",6046,10627.5
2021-09-05,"Utah County",111266,17090
2021-09-05,"Wasatch County",5371,15215.3
2021-09-05,"Weber-Morgan",37103,13486.1
2021-09-06,"Bear River",25493,13455.4
2021-09-06,"Central Utah",11040,13324.6
2021-09-06,"Davis County",46117,12837.7
2021-09-06,"Salt Lake County",173241,14863.9
2021-09-06,"San Juan",2110,13810.7
2021-09-06,"Southeast Utah",4512,11085.2
2021-09-06,"Southwest Utah",34984,13380.7
2021-09-06,"Summit County",6185,14553.3
2021-09-06,"Tooele County",9309,12493.3
2021-09-06,"TriCounty",6085,10696.1
2021-09-06,"Utah County",111409,17112
2021-09-06,"Wasatch County",5376,15229.5
2021-09-06,"Weber-Morgan",37154,13504.7
2021-09-07,"Bear River",25569,13495.5
2021-09-07,"Central Utah",11128,13430.9
2021-09-07,"Davis County",46275,12881.6
2021-09-07,"Salt Lake County",173688,14902.2
2021-09-07,"San Juan",2113,13830.3
2021-09-07,"Southeast Utah",4560,11203.1
2021-09-07,"Southwest Utah",35129,13436.1
2021-09-07,"Summit County",6195,14576.8
2021-09-07,"Tooele County",9359,12560.4
2021-09-07,"TriCounty",6134,10782.2
2021-09-07,"Utah County",111757,17165.4
2021-09-07,"Wasatch County",5399,15294.6
2021-09-07,"Weber-Morgan",37235,13534.1
2021-09-08,"Bear River",25731,13581
2021-09-08,"Central Utah",11270,13602.2
2021-09-08,"Davis County",46510,12947.1
2021-09-08,"Salt Lake County",174267,14951.9
2021-09-08,"San Juan",2128,13928.5
2021-09-08,"Southeast Utah",4596,11291.6
2021-09-08,"Southwest Utah",35316,13507.6
2021-09-08,"Summit County",6204,14598
2021-09-08,"Tooele County",9440,12669.1
2021-09-08,"TriCounty",6232,10954.5
2021-09-08,"Utah County",112186,17231.3
2021-09-08,"Wasatch County",5416,15342.8
2021-09-08,"Weber-Morgan",37402,13594.8
2021-09-09,"Bear River",25872,13655.4
2021-09-09,"Central Utah",11375,13729
2021-09-09,"Davis County",46827,13035.3
2021-09-09,"Salt Lake County",174881,15004.6
2021-09-09,"San Juan",2133,13961.3
2021-09-09,"Southeast Utah",4621,11353
2021-09-09,"Southwest Utah",35460,13562.7
2021-09-09,"Summit County",6210,14612.1
2021-09-09,"Tooele County",9524,12781.8
2021-09-09,"TriCounty",6317,11103.9
2021-09-09,"Utah County",112619,17297.8
2021-09-09,"Wasatch County",5430,15382.4
2021-09-09,"Weber-Morgan",37607,13669.3
2021-09-10,"Bear River",25987,13716.1
2021-09-10,"Central Utah",11430,13795.4
2021-09-10,"Davis County",47073,13103.8
2021-09-10,"Salt Lake County",175370,15046.5
2021-09-10,"San Juan",2145,14039.8
2021-09-10,"Southeast Utah",4644,11409.5
2021-09-10,"Southwest Utah",35637,13630.4
2021-09-10,"Summit County",6219,14633.3
2021-09-10,"Tooele County",9595,12877.1
2021-09-10,"TriCounty",6380,11214.6
2021-09-10,"Utah County",113009,17357.7
2021-09-10,"Wasatch County",5457,15458.9
2021-09-10,"Weber-Morgan",37757,13723.8
2021-09-11,"Bear River",26121,13786.9
2021-09-11,"Central Utah",11486,13862.9
2021-09-11,"Davis County",47237,13149.4
2021-09-11,"Salt Lake County",175723,15076.8
2021-09-11,"San Juan",2149,14066
2021-09-11,"Southeast Utah",4652,11429.1
2021-09-11,"Southwest Utah",35757,13676.3
2021-09-11,"Summit County",6230,14659.2
2021-09-11,"Tooele County",9649,12949.6
2021-09-11,"TriCounty",6419,11283.2
2021-09-11,"Utah County",113291,17401
2021-09-11,"Wasatch County",5464,15478.8
2021-09-11,"Weber-Morgan",37881,13768.9
2021-09-12,"Bear River",26195,13825.9
2021-09-12,"Central Utah",11521,13905.2
2021-09-12,"Davis County",47391,13192.3
2021-09-12,"Salt Lake County",175976,15098.5
2021-09-12,"San Juan",2149,14066
2021-09-12,"Southeast Utah",4663,11456.2
2021-09-12,"Southwest Utah",35866,13718
2021-09-12,"Summit County",6243,14689.8
2021-09-12,"Tooele County",9667,12973.7
2021-09-12,"TriCounty",6434,11309.5
2021-09-12,"Utah County",113499,17433
2021-09-12,"Wasatch County",5484,15535.4
2021-09-12,"Weber-Morgan",37989,13808.2
2021-09-13,"Bear River",26264,13862.3
2021-09-13,"Central Utah",11597,13996.9
2021-09-13,"Davis County",47543,13234.6
2021-09-13,"Salt Lake County",176315,15127.6
2021-09-13,"San Juan",2150,14072.5
2021-09-13,"Southeast Utah",4706,11561.8
2021-09-13,"Southwest Utah",35996,13767.7
2021-09-13,"Summit County",6255,14718
2021-09-13,"Tooele County",9711,13032.8
2021-09-13,"TriCounty",6473,11378.1
2021-09-13,"Utah County",113692,17462.6
2021-09-13,"Wasatch County",5506,15597.7
2021-09-13,"Weber-Morgan",38120,13855.8
2021-09-14,"Bear River",26394,13931
2021-09-14,"Central Utah",11676,14092.3
2021-09-14,"Davis County",47790,13303.4
2021-09-14,"Salt Lake County",176861,15174.5
2021-09-14,"San Juan",2151,14079.1
2021-09-14,"Southeast Utah",4729,11618.3
2021-09-14,"Southwest Utah",36123,13816.3
2021-09-14,"Summit County",6272,14758
2021-09-14,"Tooele County",9752,13087.8
2021-09-14,"TriCounty",6546,11506.4
2021-09-14,"Utah County",114066,17520.1
2021-09-14,"Wasatch County",5528,15660.1
2021-09-14,"Weber-Morgan",38312,13925.6
2021-09-15,"Bear River",26547,14011.7
2021-09-15,"Central Utah",11748,14179.2
2021-09-15,"Davis County",48007,13363.8
2021-09-15,"Salt Lake County",177338,15215.4
2021-09-15,"San Juan",2156,14111.8
2021-09-15,"Southeast Utah",4758,11689.6
2021-09-15,"Southwest Utah",36294,13881.7
2021-09-15,"Summit County",6283,14783.9
2021-09-15,"Tooele County",9847,13215.3
2021-09-15,"TriCounty",6635,11662.9
2021-09-15,"Utah County",114436,17576.9
2021-09-15,"Wasatch County",5548,15716.7
2021-09-15,"Weber-Morgan",38482,13987.4
2021-09-16,"Bear River",26655,14068.7
2021-09-16,"Central Utah",11812,14256.4
2021-09-16,"Davis County",48236,13427.5
2021-09-16,"Salt Lake County",177828,15257.4
2021-09-16,"San Juan",2164,14164.2
2021-09-16,"Southeast Utah",4785,11755.9
2021-09-16,"Southwest Utah",36480,13952.8
2021-09-16,"Summit County",6300,14823.9
2021-09-16,"Tooele County",9940,13340.1
2021-09-16,"TriCounty",6670,11724.4
2021-09-16,"Utah County",114742,17623.9
2021-09-16,"Wasatch County",5561,15753.5
2021-09-16,"Weber-Morgan",38655,14050.2
2021-09-17,"Bear River",26741,14114.1
2021-09-17,"Central Utah",11867,14322.8
2021-09-17,"Davis County",48385,13469
2021-09-17,"Salt Lake County",178204,15289.7
2021-09-17,"San Juan",2172,14216.5
2021-09-17,"Southeast Utah",4808,11812.4
2021-09-17,"Southwest Utah",36631,14010.6
2021-09-17,"Summit County",6307,14840.3
2021-09-17,"Tooele County",10003,13424.7
2021-09-17,"TriCounty",6701,11778.9
2021-09-17,"Utah County",115032,17668.4
2021-09-17,"Wasatch County",5570,15779
2021-09-17,"Weber-Morgan",38766,14090.6
2021-09-18,"Bear River",26819,14155.3
2021-09-18,"Central Utah",11908,14372.3
2021-09-18,"Davis County",48540,13512.2
2021-09-18,"Salt Lake County",178534,15318
2021-09-18,"San Juan",2174,14229.6
2021-09-18,"Southeast Utah",4816,11832.1
2021-09-18,"Southwest Utah",36762,14060.7
2021-09-18,"Summit County",6319,14868.6
2021-09-18,"Tooele County",10024,13452.9
2021-09-18,"TriCounty",6771,11901.9
2021-09-18,"Utah County",115198,17693.9
2021-09-18,"Wasatch County",5585,15821.5
2021-09-18,"Weber-Morgan",38859,14124.4
2021-09-19,"Bear River",26883,14189.1
2021-09-19,"Central Utah",11932,14401.2
2021-09-19,"Davis County",48647,13541.9
2021-09-19,"Salt Lake County",178779,15339
2021-09-19,"San Juan",2179,14262.3
2021-09-19,"Southeast Utah",4825,11854.2
2021-09-19,"Southwest Utah",36824,14084.4
2021-09-19,"Summit County",6329,14892.1
2021-09-19,"Tooele County",10042,13477
2021-09-19,"TriCounty",6805,11961.7
2021-09-19,"Utah County",115408,17726.2
2021-09-19,"Wasatch County",5599,15861.2
2021-09-19,"Weber-Morgan",38950,14157.5
2021-09-20,"Bear River",27070,14287.8
2021-09-20,"Central Utah",11994,14476.1
2021-09-20,"Davis County",48759,13573.1
2021-09-20,"Salt Lake County",179113,15367.7
2021-09-20,"San Juan",2181,14275.4
2021-09-20,"Southeast Utah",4867,11957.3
2021-09-20,"Southwest Utah",36944,14130.3
2021-09-20,"Summit County",6340,14918
2021-09-20,"Tooele County",10085,13534.7
2021-09-20,"TriCounty",6870,12075.9
2021-09-20,"Utah County",115660,17764.9
2021-09-20,"Wasatch County",5608,15886.7
2021-09-20,"Weber-Morgan",39037,14189.1
2021-09-21,"Bear River",27162,14336.3
2021-09-21,"Central Utah",12070,14567.8
2021-09-21,"Davis County",48963,13629.9
2021-09-21,"Salt Lake County",179585,15408.2
2021-09-21,"San Juan",2188,14321.2
2021-09-21,"Southeast Utah",4888,12008.9
2021-09-21,"Southwest Utah",37085,14184.2
2021-09-21,"Summit County",6353,14948.6
2021-09-21,"Tooele County",10145,13615.3
2021-09-21,"TriCounty",6946,12209.5
2021-09-21,"Utah County",116000,17817.1
2021-09-21,"Wasatch County",5627,15940.5
2021-09-21,"Weber-Morgan",39226,14257.8
2021-09-22,"Bear River",27280,14398.6
2021-09-22,"Central Utah",12125,14634.2
2021-09-22,"Davis County",49124,13674.7
2021-09-22,"Salt Lake County",180002,15444
2021-09-22,"San Juan",2190,14334.3
2021-09-22,"Southeast Utah",4921,12090
2021-09-22,"Southwest Utah",37247,14246.2
2021-09-22,"Summit County",6357,14958
2021-09-22,"Tooele County",10211,13703.8
2021-09-22,"TriCounty",7045,12383.5
2021-09-22,"Utah County",116328,17867.5
2021-09-22,"Wasatch County",5641,15980.2
2021-09-22,"Weber-Morgan",39368,14309.4
2021-09-23,"Bear River",27379,14450.8
2021-09-23,"Central Utah",12195,14718.7
2021-09-23,"Davis County",49291,13721.2
2021-09-23,"Salt Lake County",180524,15488.7
2021-09-23,"San Juan",2197,14380.2
2021-09-23,"Southeast Utah",4947,12153.9
2021-09-23,"Southwest Utah",37422,14313.1
2021-09-23,"Summit County",6368,14983.9
2021-09-23,"Tooele County",10273,13787
2021-09-23,"TriCounty",7102,12483.7
2021-09-23,"Utah County",116666,17919.4
2021-09-23,"Wasatch County",5649,16002.8
2021-09-23,"Weber-Morgan",39492,14354.5
2021-09-24,"Bear River",27445,14485.7
2021-09-24,"Central Utah",12257,14793.5
2021-09-24,"Davis County",49438,13762.1
2021-09-24,"Salt Lake County",180923,15523
2021-09-24,"San Juan",2205,14432.5
2021-09-24,"Southeast Utah",4972,12215.3
2021-09-24,"Southwest Utah",37547,14361
2021-09-24,"Summit County",6371,14990.9
2021-09-24,"Tooele County",10328,13860.9
2021-09-24,"TriCounty",7164,12592.7
2021-09-24,"Utah County",116924,17959
2021-09-24,"Wasatch County",5659,16031.2
2021-09-24,"Weber-Morgan",39626,14403.2
2021-09-25,"Bear River",27514,14522.1
2021-09-25,"Central Utah",12299,14844.2
2021-09-25,"Davis County",49556,13795
2021-09-25,"Salt Lake County",181203,15547
2021-09-25,"San Juan",2208,14452.2
2021-09-25,"Southeast Utah",4989,12257.1
2021-09-25,"Southwest Utah",37659,14403.8
2021-09-25,"Summit County",6376,15002.7
2021-09-25,"Tooele County",10369,13915.9
2021-09-25,"TriCounty",7193,12643.7
2021-09-25,"Utah County",117139,17992.1
2021-09-25,"Wasatch County",5669,16059.5
2021-09-25,"Weber-Morgan",39707,14432.6
2021-09-26,"Bear River",27588,14561.2
2021-09-26,"Central Utah",12324,14874.4
2021-09-26,"Davis County",49644,13819.5
2021-09-26,"Salt Lake County",181435,15566.9
2021-09-26,"San Juan",2209,14458.7
2021-09-26,"Southeast Utah",4996,12274.3
2021-09-26,"Southwest Utah",37757,14441.3
2021-09-26,"Summit County",6385,15023.9
2021-09-26,"Tooele County",10386,13938.7
2021-09-26,"TriCounty",7216,12684.1
2021-09-26,"Utah County",117285,18014.5
2021-09-26,"Wasatch County",5673,16070.8
2021-09-26,"Weber-Morgan",39775,14457.3
2021-09-27,"Bear River",27652,14594.9
2021-09-27,"Central Utah",12377,14938.3
2021-09-27,"Davis County",49753,13849.8
2021-09-27,"Salt Lake County",181746,15593.6
2021-09-27,"San Juan",2210,14465.2
2021-09-27,"Southeast Utah",5047,12399.6
2021-09-27,"Southwest Utah",37873,14485.6
2021-09-27,"Summit County",6393,15042.7
2021-09-27,"Tooele County",10420,13984.3
2021-09-27,"TriCounty",7264,12768.5
2021-09-27,"Utah County",117490,18046
2021-09-27,"Wasatch County",5689,16116.1
2021-09-27,"Weber-Morgan",39874,14493.3
2021-09-28,"Bear River",27762,14653
2021-09-28,"Central Utah",12458,15036.1
2021-09-28,"Davis County",49984,13914.1
2021-09-28,"Salt Lake County",182242,15636.2
2021-09-28,"San Juan",2218,14517.6
2021-09-28,"Southeast Utah",5079,12478.2
2021-09-28,"Southwest Utah",38020,14541.9
2021-09-28,"Summit County",6405,15070.9
2021-09-28,"Tooele County",10504,14097.1
2021-09-28,"TriCounty",7333,12889.8
2021-09-28,"Utah County",117825,18097.4
2021-09-28,"Wasatch County",5700,16147.3
2021-09-28,"Weber-Morgan",40036,14552.2
2021-09-29,"Bear River",27864,14706.8
2021-09-29,"Central Utah",12526,15118.2
2021-09-29,"Davis County",50145,13958.9
2021-09-29,"Salt Lake County",182721,15677.2
2021-09-29,"San Juan",2229,14589.6
2021-09-29,"Southeast Utah",5107,12547
2021-09-29,"Southwest Utah",38150,14591.6
2021-09-29,"Summit County",6426,15120.4
2021-09-29,"Tooele County",10571,14187
2021-09-29,"TriCounty",7402,13011.1
2021-09-29,"Utah County",118189,18153.3
2021-09-29,"Wasatch County",5710,16175.6
2021-09-29,"Weber-Morgan",40218,14618.3
2021-09-30,"Bear River",27986,14771.2
2021-09-30,"Central Utah",12573,15174.9
2021-09-30,"Davis County",50331,14010.7
2021-09-30,"Salt Lake County",183200,15718.3
2021-09-30,"San Juan",2242,14674.7
2021-09-30,"Southeast Utah",5139,12625.6
2021-09-30,"Southwest Utah",38301,14649.3
2021-09-30,"Summit County",6447,15169.8
2021-09-30,"Tooele County",10624,14258.1
2021-09-30,"TriCounty",7457,13107.8
2021-09-30,"Utah County",118549,18208.6
2021-09-30,"Wasatch County",5725,16218.1
2021-09-30,"Weber-Morgan",40401,14684.9
2021-10-01,"Bear River",28065,14812.9
2021-10-01,"Central Utah",12616,15226.8
2021-10-01,"Davis County",50532,14066.7
2021-10-01,"Salt Lake County",183590,15751.8
2021-10-01,"San Juan",2244,14687.8
2021-10-01,"Southeast Utah",5160,12677.2
2021-10-01,"Southwest Utah",38446,14704.8
2021-10-01,"Summit County",6461,15202.7
2021-10-01,"Tooele County",10659,14305.1
2021-10-01,"TriCounty",7482,13151.7
2021-10-01,"Utah County",118805,18248
2021-10-01,"Wasatch County",5737,16252.1
2021-10-01,"Weber-Morgan",40542,14736.1
2021-10-02,"Bear River",28149,14857.3
2021-10-02,"Central Utah",12647,15264.2
2021-10-02,"Davis County",50692,14111.2
2021-10-02,"Salt Lake County",183883,15776.9
2021-10-02,"San Juan",2248,14714
2021-10-02,"Southeast Utah",5170,12701.8
2021-10-02,"Southwest Utah",38534,14738.5
2021-10-02,"Summit County",6469,15221.5
2021-10-02,"Tooele County",10703,14364.1
2021-10-02,"TriCounty",7509,13199.2
2021-10-02,"Utah County",119016,18280.4
2021-10-02,"Wasatch County",5741,16263.5
2021-10-02,"Weber-Morgan",40647,14774.3
2021-10-03,"Bear River",28211,14890
2021-10-03,"Central Utah",12675,15298
2021-10-03,"Davis County",50792,14139.1
2021-10-03,"Salt Lake County",184147,15799.6
2021-10-03,"San Juan",2249,14720.5
2021-10-03,"Southeast Utah",5180,12726.3
2021-10-03,"Southwest Utah",38592,14760.6
2021-10-03,"Summit County",6476,15238
2021-10-03,"Tooele County",10728,14397.7
2021-10-03,"TriCounty",7527,13230.8
2021-10-03,"Utah County",119212,18310.5
2021-10-03,"Wasatch County",5743,16269.1
2021-10-03,"Weber-Morgan",40717,14799.7
2021-10-04,"Bear River",28281,14926.9
2021-10-04,"Central Utah",12737,15372.8
2021-10-04,"Davis County",50979,14191.1
2021-10-04,"Salt Lake County",184474,15827.7
2021-10-04,"San Juan",2251,14733.6
2021-10-04,"Southeast Utah",5230,12849.2
2021-10-04,"Southwest Utah",38675,14792.4
2021-10-04,"Summit County",6490,15270.9
2021-10-04,"Tooele County",10767,14450
2021-10-04,"TriCounty",7547,13266
2021-10-04,"Utah County",119488,18352.9
2021-10-04,"Wasatch County",5760,16317.3
2021-10-04,"Weber-Morgan",40818,14836.4
2021-10-05,"Bear River",28471,15027.2
2021-10-05,"Central Utah",12795,15442.8
2021-10-05,"Davis County",51223,14259
2021-10-05,"Salt Lake County",185075,15879.2
2021-10-05,"San Juan",2265,14825.2
2021-10-05,"Southeast Utah",5275,12959.7
2021-10-05,"Southwest Utah",38802,14841
2021-10-05,"Summit County",6506,15308.6
2021-10-05,"Tooele County",10832,14537.3
2021-10-05,"TriCounty",7613,13382
2021-10-05,"Utah County",119848,18408.2
2021-10-05,"Wasatch County",5775,16359.8
2021-10-05,"Weber-Morgan",40981,14895.7
2021-10-06,"Bear River",28581,15085.3
2021-10-06,"Central Utah",12861,15522.5
2021-10-06,"Davis County",51409,14310.8
2021-10-06,"Salt Lake County",185625,15926.4
2021-10-06,"San Juan",2276,14897.2
2021-10-06,"Southeast Utah",5305,13033.4
2021-10-06,"Southwest Utah",38909,14881.9
2021-10-06,"Summit County",6520,15341.5
2021-10-06,"Tooele County",10894,14620.5
2021-10-06,"TriCounty",7666,13475.1
2021-10-06,"Utah County",120191,18460.8
2021-10-06,"Wasatch County",5783,16382.4
2021-10-06,"Weber-Morgan",41182,14968.7
2021-10-07,"Bear River",28724,15160.7
2021-10-07,"Central Utah",12916,15588.9
2021-10-07,"Davis County",51577,14357.6
2021-10-07,"Salt Lake County",186158,15972.1
2021-10-07,"San Juan",2282,14936.5
2021-10-07,"Southeast Utah",5343,13126.8
2021-10-07,"Southwest Utah",39041,14932.4
2021-10-07,"Summit County",6536,15379.2
2021-10-07,"Tooele County",10967,14718.4
2021-10-07,"TriCounty",7709,13550.7
2021-10-07,"Utah County",120452,18500.9
2021-10-07,"Wasatch County",5802,16436.3
2021-10-07,"Weber-Morgan",41347,15028.7
2021-10-08,"Bear River",28813,15207.7
2021-10-08,"Central Utah",12949,15628.7
2021-10-08,"Davis County",51714,14395.7
2021-10-08,"Salt Lake County",186512,16002.5
2021-10-08,"San Juan",2286,14962.7
2021-10-08,"Southeast Utah",5381,13220.2
2021-10-08,"Southwest Utah",39143,14971.4
2021-10-08,"Summit County",6552,15416.8
2021-10-08,"Tooele County",11021,14790.9
2021-10-08,"TriCounty",7743,13610.5
2021-10-08,"Utah County",120714,18541.2
2021-10-08,"Wasatch County",5809,16456.1
2021-10-08,"Weber-Morgan",41462,15070.5
2021-10-09,"Bear River",28858,15231.5
2021-10-09,"Central Utah",12998,15687.8
